Filename; Pressure; Uniqueno; Variable; Values; Test failed
NED2003003_1; 5.00; 258857; doxy; 34.82  ; Global Impossible Parameter Value
NED2003003_1; 25.00; 258858; doxy; -1.29  ; Global Impossible Parameter Value
NED2003003_1; 5.00; 258857; doxy; 34.82  ; Regional Impossible Parameter Value
NED2003003_1; 25.00; 258858; doxy; -1.29  ; Regional Impossible Parameter Value
NED2003003_1; 1.00; -999999; psal; 4.43; Bottle-CTD Difference Problem
NED2003003_1; 5.00; 258857; psal; 31.80; Bottle-CTD Difference Problem
NED2003003_1; 25.00; 258858; psal; 0.75; Bottle-CTD Difference Problem
NED2003003_1; 1.00; -999999; doxy; 7.42; Bottle-CTD Difference Problem
NED2003003_1; 50.00; 258859; doxy; 8.57; Bottle-CTD Difference Problem
NED2003003_1; 1.00 to 5.00; -999999, 258857; psal; 4.43  31.80  ; Gradient or Inversion too high
NED2003003_1; 5.00 to 25.00; 258857, 258858; psal; 31.80  0.75  ; Gradient or Inversion too high
NED2003003_111; 40.00; 258862; doxy; 5.55; Bottle-CTD Difference Problem
NED2003003_111; 75.00; 258861; doxy; 8.24; Bottle-CTD Difference Problem
NED2003003_2; 25.00; 258866; doxy; 3.80; Bottle-CTD Difference Problem
NED2003003_2; 50.00; 258865; doxy; 8.32; Bottle-CTD Difference Problem
NED2003003_2; 25.00 to 50.00; 258866, 258865; psal; 34.49  31.94  ; Gradient or Inversion too high
NED2003003_3; 50.00; 258869; doxy; 8.34; Bottle-CTD Difference Problem
NED2003003_4; 5.00; 258875; doxy; 4.96; Bottle-CTD Difference Problem
NED2003003_4; 25.00; 258874; doxy; 8.32; Bottle-CTD Difference Problem
NED2003003_5; 5.00; 258879; doxy; 6.89; Bottle-CTD Difference Problem
NED2003003_5; 25.00; 258878; doxy; 8.59; Bottle-CTD Difference Problem
NED2003003_6; 5.00; 258882; doxy; 8.86; Bottle-CTD Difference Problem
NED2003003_7; 5.00; 258886; doxy; 7.17; Bottle-CTD Difference Problem
NED2003003_7; 25.00; 258885; doxy; 8.79; Bottle-CTD Difference Problem
NED2003003_7; 132.00; 258883; doxy; 8.80; Bottle-CTD Difference Problem
NED2003003_8; 5.00; 258890; doxy; 7.05; Bottle-CTD Difference Problem
NED2003003_8; 25.00; 258889; doxy; 8.57; Bottle-CTD Difference Problem
NED2003003_8; 133.00; 258887; doxy; 8.37; Bottle-CTD Difference Problem
NED2003003_9; 5.00; 258894; doxy; 6.54; Bottle-CTD Difference Problem
NED2003003_9; 25.00; 258893; doxy; 8.53; Bottle-CTD Difference Problem
NED2003003_10; 50.00; 258896; psal; 31.88; Bottle-CTD Difference Problem
NED2003003_10; 25.00; 258897; doxy; 7.08; Bottle-CTD Difference Problem
NED2003003_11; 5.00; 245434; doxy; 8.21; Bottle-CTD Difference Problem
NED2003003_11; 50.00; 258900; doxy; 8.51; Bottle-CTD Difference Problem
NED2003003_12; 25.00; 245437; doxy; 6.79; Bottle-CTD Difference Problem
NED2003003_12; 50.00; 245436; doxy; 8.63; Bottle-CTD Difference Problem
NED2003003_13; 25.00; 245441; doxy; 7.44; Bottle-CTD Difference Problem
NED2003003_13; 50.00; 245440; doxy; 8.57; Bottle-CTD Difference Problem
NED2003003_14; 25.00; 245444; doxy; 6.43; Bottle-CTD Difference Problem
NED2003003_15; 25.00; 245447; doxy; 7.58; Bottle-CTD Difference Problem
NED2003003_16; 25.00; 245451; doxy; 7.32; Bottle-CTD Difference Problem
NED2003003_16; 50.00; 245450; doxy; 8.40; Bottle-CTD Difference Problem
NED2003003_17; 25.00; 245454; doxy; 7.57; Bottle-CTD Difference Problem
NED2003003_18; 25.00; 245458; doxy; 8.03; Bottle-CTD Difference Problem
NED2003003_18; 50.00; 245457; doxy; 8.45; Bottle-CTD Difference Problem
NED2003003_19; 25.00; 245462; doxy; 7.55; Bottle-CTD Difference Problem
NED2003003_19; 50.00; 245461; doxy; 8.41; Bottle-CTD Difference Problem
NED2003003_20; 25.00; 245466; doxy; 7.22; Bottle-CTD Difference Problem
NED2003003_20; 50.00; 245465; doxy; 8.25; Bottle-CTD Difference Problem
NED2003003_21; 5.00; 245471; doxy; 7.09; Bottle-CTD Difference Problem
NED2003003_21; 50.00; 245469; doxy; 8.61; Bottle-CTD Difference Problem
NED2003003_22; 25.00; 245474; doxy; 7.42; Bottle-CTD Difference Problem
NED2003003_22; 50.00; 245473; doxy; 8.63; Bottle-CTD Difference Problem
NED2003003_23; 25.00; 245478; doxy; 7.33; Bottle-CTD Difference Problem
NED2003003_23; 50.00; 245477; doxy; 8.57; Bottle-CTD Difference Problem
NED2003003_24; 25.00; 245482; doxy; 8.00; Bottle-CTD Difference Problem
NED2003003_24; 50.00; 245481; doxy; 8.56; Bottle-CTD Difference Problem
NED2003003_25; 5.00; 245486; doxy; 8.29; Bottle-CTD Difference Problem
NED2003003_25; 25.00; 245485; doxy; 8.62; Bottle-CTD Difference Problem
NED2003003_26; 5.00; 245489; doxy; 8.51; Bottle-CTD Difference Problem
NED2003003_26; 25.00; 245488; doxy; 8.64; Bottle-CTD Difference Problem
NED2003003_27; 5.00; 245492; doxy; 8.23; Bottle-CTD Difference Problem
NED2003003_27; 25.00; 245491; doxy; 8.60; Bottle-CTD Difference Problem
NED2003003_28; 5.00; 245495; doxy; 8.28; Bottle-CTD Difference Problem
NED2003003_28; 25.00; 245494; doxy; 8.21; Bottle-CTD Difference Problem
NED2003003_29; 25.00; 245498; doxy; 5.90; Bottle-CTD Difference Problem
NED2003003_29; 50.00; 245497; doxy; 8.15; Bottle-CTD Difference Problem
NED2003003_29; 25.00 to 50.00; 245498, 245497; psal; 34.90  32.20  ; Gradient or Inversion too high
NED2003003_30; 25.00; 256802; doxy; 5.33; Bottle-CTD Difference Problem
NED2003003_30; 50.00; 256801; doxy; 8.20; Bottle-CTD Difference Problem
NED2003003_31; 25.00; 256806; doxy; 4.52; Bottle-CTD Difference Problem
NED2003003_31; 50.00; 256805; doxy; 8.27; Bottle-CTD Difference Problem
NED2003003_34; 25.00; 256810; doxy; 7.63; Bottle-CTD Difference Problem
NED2003003_34; 50.00; 256809; doxy; 8.52; Bottle-CTD Difference Problem
NED2003003_36; 25.00; 256814; doxy; 7.67; Bottle-CTD Difference Problem
NED2003003_36; 50.00; 256813; doxy; 8.46; Bottle-CTD Difference Problem
NED2003003_37; 5.00; 256818; psal; -0.54  ; Global Impossible Parameter Value
NED2003003_37; 5.00; 256818; doxy; 32.50  ; Global Impossible Parameter Value
NED2003003_37; 5.00; 256818; psal; -0.54  ; Regional Impossible Parameter Value
NED2003003_37; 5.00; 256818; doxy; 32.50  ; Regional Impossible Parameter Value
NED2003003_37; 25.00; 256817; psal; 8.27; Bottle-CTD Difference Problem
NED2003003_37; 25.00; 256817; doxy; 4.69; Bottle-CTD Difference Problem
NED2003003_38; 5.00; 256822; doxy; 5.58; Bottle-CTD Difference Problem
NED2003003_38; 25.00; 256821; doxy; 8.54; Bottle-CTD Difference Problem
